CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,ClusterGroup
305,Artist,1.4469810960189937,0.14628260742291277,-1.0753957705304595,Lawyer,1,2,2
306,Artist,0.5669366952126119,1.5195035633296423,-0.8966331709963802,Marketing,6,2,2
307,Artist,0.4965331431481014,1.1879830061308132,-1.3971684496918026,Artist,4,2,2
308,Artist,0.42612959108359083,0.21541940718631816,-1.3256634098781708,Doctor,0,2,2
309,Doctor,-0.8059325700453438,0.046920281247791365,1.1412604636921257,Engineer,8,4,2
310,Artist,-1.1227485543356412,1.0010866825279712,0.4977151053694397,Engineer,1,4,2
311,Doctor,0.25012071092231447,-0.2848839812530973,-1.289910889971355,Executive,5,6,2
312,Artist,-1.2987574344969177,-0.7226849093003432,-0.7536230913691165,Engineer,5,4,2
313,Artist,-0.8763361221098543,0.16773509295556036,1.749053302107996,Lawyer,5,1,2
314,Artist,-1.2635556584646623,-1.0112786719491036,-1.5044260094122504,Executive,9,4,2
315,Doctor,-1.2987574344969177,-1.2371517393579563,0.9267453442512303,Doctor,2,3,2
316,Doctor,0.8133491274383988,-0.3643432893145111,1.4987856627602847,Lawyer,9,2,2
317,Artist,0.17971715885780393,0.46767706768669776,-1.5401785293190662,Homemaker,4,4,2
318,Doctor,-0.13709882543249355,1.58440660704693,1.4272806229466528,Artist,7,2,2
319,Doctor,0.6021384712448672,1.5782960313102654,-0.25308781267369407,Marketing,8,1,2
320,Artist,-0.7707307940130885,-0.9240938502777637,0.17594242620809664,Healthcare,8,4,2
321,Doctor,-0.453914809722791,-0.8898528026676681,-1.0753957705304595,Engineer,10,2,2
322,Doctor,-1.5451698667227045,-0.9065041215500791,0.3189525058353602,Lawyer,13,1,2
323,Artist,1.4117793199867386,0.0011127867075805505,1.749053302107996,Healthcare,2,4,2
324,Doctor,-1.2635556584646623,-0.3305605348846653,1.5345381826671005,Doctor,6,1,2
325,Artist,1.482182872051249,-0.16924133543671943,-0.39609789230095765,Artist,4,1,2
326,Doctor,-1.1579503303678966,0.5005214122712701,-1.575931049225882,Artist,3,1,2
327,Artist,0.4965331431481014,-1.004469744699677,1.391528103039837,Engineer,7,1,2
328,Doctor,0.10931360679329337,0.9196196138673676,-0.43185041220777354,Engineer,4,2,2
329,Artist,-0.41871303369053575,-0.399435452830785,0.24744746602172843,Healthcare,1,5,2
330,Artist,1.0245597836319305,-0.25520404196072627,-1.7546936487599616,Artist,2,3,2
331,Doctor,-0.8763361221098543,1.2053108530412122,-0.6463655316486688,Engineer,0,4,2
332,Artist,-1.58037164275496,-0.36888257414746195,0.390457545648992,Engineer,3,4,2
333,Doctor,1.235770439825462,0.5897794649961211,0.5692201451830715,Healthcare,0,5,2
334,Doctor,-1.721178746883981,1.377650912299928,1.6060432224807324,Artist,0,4,2
335,Artist,0.6373402472771225,0.12024719008776676,0.24744746602172843,Entertainment,10,2,2
336,Artist,-0.5947219138518122,0.03557206916541422,-0.7536230913691165,Healthcare,8,3,2
337,Artist,-0.3483094816260252,-0.8998261352092957,0.8552403044375986,Healthcare,1,5,2
338,Artist,0.6725420233093777,-0.743897336500479,0.390457545648992,Healthcare,0,2,2
339,Artist,-1.474766314658194,0.28780790618102003,-0.8251281311827483,Doctor,14,1,2
340,Artist,0.9541562315674199,-0.9236573805822876,0.14018990630128075,Artist,8,2,2
341,Artist,1.235770439825462,1.3654734077961466,1.71330078220118,Artist,3,1,2
342,Doctor,0.9189544555351646,0.6856500336074342,1.10550794378531,Entertainment,1,4,2
343,Doctor,-0.9467396741743649,-0.058378032785804244,0.3547050257421761,Artist,0,1,2
344,Artist,1.4469810960189937,0.8560041557517342,0.3547050257421761,Engineer,1,1,2
345,Artist,-1.58037164275496,0.8252548657054468,1.71330078220118,Healthcare,1,8,2
346,Artist,1.0245597836319305,0.3488045461237972,1.1770129835989416,Lawyer,0,3,2
347,Artist,0.320524262986825,-1.1661599433887777,-1.0396432506236437,Healthcare,9,1,2
348,Artist,1.7637970803092913,1.610791200138457,-0.36034537239414177,Artist,9,1,2
349,Artist,-0.8763361221098543,0.8831743942951179,-0.43185041220777354,Marketing,2,5,2
350,Artist,1.3765775439544832,1.2110067825671744,1.677548262294364,Artist,13,4,2
351,Artist,1.5173846480835043,-0.9333033608523083,1.4272806229466528,Artist,9,4,2
352,Doctor,1.7637970803092913,1.3700345161138712,-1.6831886089463297,Engineer,13,1,2
353,Artist,0.0741118307610381,-0.836123383154567,1.677548262294364,Lawyer,7,1,2
354,Doctor,-0.9115378981421096,1.5526097897315003,-0.5748604918350371,Healthcare,14,3,2
355,Artist,-1.2635556584646623,0.790926524156256,0.8552403044375986,Doctor,9,1,2
356,Doctor,-0.9467396741743649,1.3597556547854104,-1.1111482904372756,Engineer,6,1,2
357,Artist,1.4117793199867386,0.11337279238401907,1.2842705433193893,Homemaker,11,4,2
358,Doctor,-1.0171432262388753,1.608565204691529,-0.002820173325982817,Marketing,13,5,2
359,Artist,0.8133491274383988,-0.944149632784888,-1.1469008103440914,Lawyer,9,3,2
360,Doctor,-1.1227485543356412,1.2086498462116038,0.712230224810335,Healthcare,9,3,2
361,Doctor,1.4469810960189937,1.1849713652320284,-1.1826533302509072,Artist,8,3,2
362,Doctor,1.7637970803092913,-1.031203513547585,0.3547050257421761,Entertainment,1,2,2
363,Artist,-0.3483094816260252,1.5655292927175912,0.7837352646239668,Engineer,4,3,2
364,Artist,-0.41871303369053575,0.8277209194848865,0.17594242620809664,Entertainment,1,2,2
365,Doctor,-0.10189704940023828,-1.0427917839624739,1.2127655035057576,Artist,1,2,2
366,Doctor,0.5669366952126119,0.21847469505465045,0.747982744717151,Healthcare,0,2,2
367,Artist,0.39092781505133556,0.44262370716637284,-0.7536230913691165,Artist,1,1,2
368,Artist,1.5525864241157596,-0.16337081803256662,0.8194877845307827,Executive,12,3,2
369,Doctor,0.8133491274383988,-0.08587562360079502,-1.289910889971355,Healthcare,9,5,2
370,Artist,-0.453914809722791,-0.507679937308844,-0.932385690903196,Entertainment,1,5,2
371,Doctor,0.10931360679329337,-0.492556262360599,0.3547050257421761,Artist,8,1,2
372,Artist,0.8133491274383988,-0.27165894948017316,-0.0743252131396146,Entertainment,1,2,2
373,Artist,-0.7355290179808333,1.4763367104470617,-1.6474360890395139,Lawyer,2,1,2
374,Artist,-0.03149349733572773,1.235558202937702,1.4630331428534689,Doctor,6,4,2
375,Doctor,1.2709722158577175,0.6516926912993979,-0.28884033258050995,Doctor,6,4,2
376,Doctor,-0.9467396741743649,1.0623670277728077,1.1412604636921257,Artist,8,1,2
377,Artist,-0.6651254659163227,0.7294934145180028,0.9624978641580463,Doctor,1,1,2
378,Doctor,-0.10189704940023828,-0.8297727490853906,0.4619625854626238,Artist,1,2,2
379,Artist,1.1653668877609515,1.5204856201444634,0.9267453442512303,Artist,2,2,2
380,Artist,0.8485509034706541,1.2028666227465463,-0.002820173325982817,Entertainment,0,1,2
381,Doctor,-1.4395645386259388,1.413965190963535,-1.7546936487599616,Artist,5,1,2
382,Doctor,1.4469810960189937,-0.8819963481490992,-1.5401785293190662,Engineer,0,2,2
383,Doctor,-0.5243183617873016,-0.4171124754975648,-0.8966331709963802,Artist,0,6,2
384,Artist,-1.3691609865614283,1.612886254676742,-0.28884033258050995,Artist,0,2,2
385,Artist,1.0597615596641858,0.7189526713722563,1.1412604636921257,Artist,1,3,2
386,Doctor,1.200568663793207,0.45737638287346316,1.6417957423875482,Artist,1,2,2
387,Artist,-1.0171432262388753,0.8840255102012962,-1.1826533302509072,Artist,15,3,2
388,Artist,-0.8411343460775991,-0.9420982252161505,-1.6474360890395139,Artist,15,2,2
389,Artist,-0.8059325700453438,0.14922877786737607,-1.5401785293190662,Healthcare,16,2,2
390,Artist,-1.0875467783033859,-0.5327769447987165,-1.0038907307168279,Doctor,13,1,2
391,Artist,-1.474766314658194,0.55900835146506,-1.4686734895054345,Artist,7,1,2
392,Doctor,-1.6859769708517256,-0.4685940760789642,-1.7904461686667774,Doctor,12,2,2
393,Doctor,-0.9819414502066202,0.18549940956143535,-0.7536230913691165,Artist,17,4,2
394,Artist,1.3061739918899726,1.1533054888252414,-0.7178705714623007,Artist,9,4,2
395,Artist,0.9189544555351646,0.896508543491911,1.10550794378531,Artist,15,1,2
396,Doctor,1.0245597836319305,1.6175564804183358,0.03293234658083308,Lawyer,13,1,2
397,Artist,1.341375767922228,-0.8772388284684104,0.6407251849967033,Homemaker,6,4,2
398,Artist,-1.4395645386259388,0.1852375277441497,-0.36034537239414177,Entertainment,14,3,2
399,Doctor,0.3557260390190803,0.44375852837461055,-0.8251281311827483,Executive,5,3,2
400,Doctor,-1.2635556584646623,0.6619933761126325,0.9267453442512303,Artist,15,2,2
401,Artist,0.2149189348900592,-0.6182813581424734,-0.5748604918350371,Engineer,16,1,2
402,Artist,0.03891005472878282,-0.41960035276177826,1.4630331428534689,Healthcare,11,7,2
403,Doctor,0.17971715885780393,1.6529759962062167,1.5702907025739166,Doctor,13,2,2
404,Doctor,-1.2635556584646623,1.4921369134232945,-0.18158277286006227,Doctor,14,3,2
405,Doctor,1.0597615596641858,1.2159825370956014,-0.21733529276687819,Engineer,5,5,2
406,Artist,0.5669366952126119,0.20236896329158444,-1.4329209695986185,Artist,17,6,2
407,Artist,0.0741118307610381,-0.9550831986565628,0.7837352646239668,Executive,15,3,2
408,Doctor,-1.0875467783033859,-0.14665402869583413,-0.5391079719282212,Executive,16,4,2
409,Doctor,-0.9819414502066202,1.6835725218590873,1.2842705433193893,Healthcare,2,3,2
410,Doctor,-0.41871303369053575,-0.17238391724414692,1.4987856627602847,Healthcare,7,4,2
411,Doctor,1.200568663793207,-0.17391156117831308,1.1412604636921257,Entertainment,0,2,2
412,Artist,1.6581917522125253,0.06479371527753537,-0.7178705714623007,Lawyer,0,4,2
413,Artist,0.5669366952126119,-0.526098958457933,1.320023063226205,Artist,0,4,2
414,Doctor,1.094963335696441,-1.1242806761078512,-0.25308781267369407,Marketing,1,7,2
415,Artist,0.9189544555351646,0.5340641083686041,-1.6474360890395139,Lawyer,1,5,2
416,Artist,1.341375767922228,0.005542954116662397,0.9624978641580463,Engineer,1,4,2
417,Artist,1.3061739918899726,1.68152111429035,-1.3971684496918026,Artist,0,1,2
418,Artist,-0.453914809722791,0.3054849288477998,-0.932385690903196,Artist,8,5,2
419,Artist,1.0245597836319305,1.2194088242050884,-0.39609789230095765,Homemaker,9,7,2
420,Artist,0.4613313671158461,1.356154779797733,0.6407251849967033,Entertainment,1,2,2
421,Doctor,1.4117793199867386,0.2578224381018158,-1.1469008103440914,Healthcare,1,1,2
422,Artist,0.25012071092231447,1.5914555926288683,1.6060432224807324,Entertainment,0,6,2
423,Artist,-0.4891165857550463,-0.30840969783925604,-0.610613011741853,Artist,5,4,2
424,Doctor,-0.5595201378195569,0.043013877473280775,0.712230224810335,Artist,1,4,2
425,Artist,0.320524262986825,0.9832787189525486,0.712230224810335,Entertainment,7,7,2
426,Artist,0.6725420233093777,-0.8242514074376186,1.4987856627602847,Artist,1,2,2
427,Doctor,-0.3835112576582805,-0.8449837179727308,-0.6821180515554848,Entertainment,2,3,2
428,Doctor,-0.6299236898840674,1.0445372407126112,0.21169494611491255,Doctor,1,5,2
429,Doctor,1.4469810960189937,-0.46625896320816734,-1.6831886089463297,Entertainment,1,1,2
430,Doctor,-0.7355290179808333,1.51225816638474,-0.968138210810012,Engineer,1,1,2
431,Doctor,-1.6859769708517256,0.02055751164103831,1.2127655035057576,Healthcare,7,4,2
432,Doctor,1.0245597836319305,0.3709772066539802,0.9624978641580463,Executive,10,7,2
433,Artist,-0.9115378981421096,-1.3211939792218685,-0.6821180515554848,Artist,3,5,2
434,Artist,-0.8411343460775991,-0.7166179805332262,0.390457545648992,Artist,4,1,2
435,Doctor,0.3557260390190803,1.2959437853068128,-0.4676029321145894,Engineer,5,5,2
436,Artist,-1.474766314658194,-0.08805797207817524,0.8909928243444145,Doctor,1,7,2
437,Artist,-0.8763361221098543,-0.706928353293658,-0.36034537239414177,Lawyer,0,1,2
439,Doctor,-0.41871303369053575,0.9336739380616962,1.4987856627602847,Entertainment,1,6,2
440,Artist,-1.5099680906904493,1.140102280537091,1.4272806229466528,Artist,0,1,2
442,Doctor,-1.615573418787215,0.501634409994734,-0.1458302529532464,Artist,1,1,2
443,Artist,1.6229899761802702,-0.966649645586678,1.320023063226205,Artist,0,3,2
444,Artist,-1.721178746883981,-0.9134221662233745,-1.2541583700645391,Lawyer,1,4,2
445,Doctor,-1.474766314658194,-0.8700370784930557,1.2485180234125735,Artist,13,3,2
446,Doctor,0.17971715885780393,-0.9764265667653413,1.2842705433193893,Artist,7,6,2
447,Doctor,1.4117793199867386,0.11741013706717247,-0.968138210810012,Engineer,15,1,2
448,Artist,0.320524262986825,-0.9497364448869813,1.4272806229466528,Engineer,6,1,2
449,Artist,-1.2987574344969177,-0.056501213095257255,0.4619625854626238,Artist,13,5,2
450,Doctor,-1.474766314658194,1.4345229136204567,1.034002903971678,Healthcare,8,2,2
451,Doctor,-1.3339592105291729,-0.4836959275424353,-0.39609789230095765,Healthcare,8,6,2
452,Doctor,0.8837526795029094,0.3851842952417255,0.14018990630128075,Engineer,7,4,2
453,Artist,0.5317349191803566,1.0073936696276,-1.1111482904372756,Healthcare,7,2,2
454,Artist,-0.03149349733572773,0.2753685198599528,-0.03857269323279871,Lawyer,10,7,2
455,Artist,-1.4395645386259388,-1.0873771633553517,-0.4676029321145894,Artist,1,5,2
456,Artist,-1.1931521064001518,1.543269338248313,1.71330078220118,Artist,14,6,2
457,Doctor,-1.6859769708517256,1.673446424924043,-1.575931049225882,Artist,0,1,2
458,Artist,-0.9819414502066202,0.944280151661764,1.2485180234125735,Artist,6,6,2
459,Doctor,1.235770439825462,-1.2464703673563697,-0.25308781267369407,Marketing,3,4,2
460,Artist,-1.5451698667227045,-0.8985385496076413,-0.8251281311827483,Doctor,4,6,2
461,Artist,-0.066695273367983,0.293656600100399,0.17594242620809664,Lawyer,0,7,2
462,Artist,1.6581917522125253,0.5496024295275512,-0.7893756112759325,Healthcare,0,7,2
463,Doctor,1.5525864241157596,0.21781999051143638,1.6060432224807324,Artist,2,4,2
464,Artist,-1.1579503303678966,-0.4202768807897661,-1.4329209695986185,Entertainment,1,4,2
465,Doctor,0.25012071092231447,-1.2523408847605226,-0.36034537239414177,Marketing,0,5,2
466,Artist,0.9541562315674199,0.9976385719337104,-0.7178705714623007,Engineer,1,2,2
467,Doctor,-1.721178746883981,1.6451850121419693,1.034002903971678,Doctor,15,2,2
468,Artist,0.7429455753738883,0.024965855565346355,0.06868486648764897,Executive,12,5,2
469,Artist,-0.066695273367983,0.7265035971039918,-1.3971684496918026,Artist,4,3,2
470,Doctor,-1.2635556584646623,1.5667950548344718,-1.0396432506236437,Healthcare,11,4,2
471,Doctor,1.3061739918899726,-0.2652210214719015,-0.18158277286006227,Homemaker,10,5,2
472,Doctor,1.482182872051249,-0.3678132233935456,-0.8251281311827483,Artist,15,7,2
473,Doctor,1.6933935282447807,-0.13168311814100583,-0.03857269323279871,Healthcare,8,2,2
474,Doctor,-1.0171432262388753,0.44076871096059966,1.4630331428534689,Artist,17,5,2
475,Artist,-1.3339592105291729,-1.1220328571761498,1.4630331428534689,Healthcare,5,4,2
476,Artist,-0.7355290179808333,-0.6688463723633732,-0.21733529276687819,Lawyer,9,2,2
477,Doctor,-0.5947219138518122,-0.1264018348257457,-0.32459285248732583,Artist,0,7,2
478,Doctor,1.1653668877609515,1.7044794202723899,-0.7536230913691165,Lawyer,0,6,2
479,Doctor,-0.3483094816260252,1.6786622377849818,0.5334676252762556,Healthcare,3,6,2
480,Doctor,-1.474766314658194,0.5104947448128977,1.2127655035057576,Entertainment,2,1,2
481,Artist,-1.2635556584646623,1.435570440889599,0.712230224810335,Artist,6,3,2
482,Artist,-0.5243183617873016,0.9661691068898877,-0.28884033258050995,Healthcare,9,6,2
483,Doctor,0.9541562315674199,0.9821875447138584,1.0697554238784939,Healthcare,0,2,2
484,Artist,-0.6651254659163227,-1.0537689968036963,0.3189525058353602,Healthcare,1,1,2
485,Artist,0.707743799341633,0.048491572151505125,-0.610613011741853,Healthcare,1,7,2
486,Doctor,-0.9467396741743649,-1.142088639683274,0.28319998592854434,Homemaker,2,4,2
487,Artist,0.39092781505133556,-0.7149157487208696,1.0697554238784939,Artist,1,6,2
488,Doctor,0.6021384712448672,0.3144325576050587,-0.932385690903196,Artist,0,1,2
489,Artist,0.28532248695456974,0.5592484097975718,-0.610613011741853,Artist,9,1,2
490,Artist,0.39092781505133556,-0.6259414012980781,1.0697554238784939,Healthcare,1,4,2
491,Artist,0.3557260390190803,0.4341780185589114,1.6417957423875482,Artist,3,4,2
492,Artist,0.17971715885780393,0.739510394029178,1.320023063226205,Lawyer,3,1,2
493,Doctor,1.4469810960189937,-1.022365002214195,-1.611683569132698,Artist,4,2,2
494,Artist,-1.2283538824324072,-0.9570909592557526,-1.1111482904372756,Artist,0,4,2
495,Artist,-0.5243183617873016,0.5346533424574967,0.10443738639446486,Entertainment,1,7,2
496,Artist,1.2709722158577175,1.5115161679024307,-1.218405850157723,Healthcare,12,4,2
497,Artist,1.200568663793207,-0.3767826756355783,0.4977151053694397,Doctor,1,1,0
498,Doctor,-1.2987574344969177,-0.5689166355841329,1.6060432224807324,Homemaker,3,3,0
500,Doctor,-0.27790592956151466,-0.9797219129661855,1.4272806229466528,Artist,6,7,0
501,Artist,-0.3835112576582805,-0.3016444175593774,1.6060432224807324,Healthcare,6,3,0
502,Doctor,0.6725420233093777,-0.8350540324006507,0.3547050257421761,Healthcare,8,5,0
503,Artist,-1.58037164275496,-1.255265231720212,-1.0753957705304595,Healthcare,0,7,0
504,Artist,-1.5451698667227045,0.7466903205197589,-1.218405850157723,Artist,1,3,0
505,Artist,-1.615573418787215,1.5982426963935208,-1.4686734895054345,Doctor,1,2,0
506,Artist,-1.0171432262388753,0.027933849494583454,1.391528103039837,Executive,1,3,0
507,Artist,-1.615573418787215,-0.9993412257778337,-0.7536230913691165,Executive,1,1,0
508,Doctor,-0.453914809722791,-0.48122987376299564,-1.2541583700645391,Healthcare,1,5,0
509,Artist,0.7429455753738883,-0.12312831210967537,0.42621006555580787,Artist,1,1,0
510,Artist,-1.1227485543356412,1.231804563556608,-0.1458302529532464,Artist,1,5,0
511,Artist,-0.6299236898840674,-0.9078135306365073,-1.218405850157723,Artist,6,1,0
512,Artist,-0.03149349733572773,1.3856383077271397,1.6060432224807324,Entertainment,0,1,0
513,Doctor,-0.7355290179808333,-1.0569115786111238,-0.7893756112759325,Marketing,0,1,0
514,Doctor,1.6933935282447807,1.5967586994289023,0.6764777049035191,Healthcare,9,3,0
515,Doctor,1.1301651117286964,-0.5858516597686034,-1.7904461686667774,Artist,1,2,0
516,Artist,-0.41871303369053575,0.8201263467836033,1.4272806229466528,Artist,0,2,0
517,Doctor,1.2709722158577175,0.4610427283154619,1.2842705433193893,Entertainment,1,1,0
518,Artist,1.0245597836319305,-1.1052505973850957,1.5345381826671005,Homemaker,14,7,0
519,Artist,-1.2635556584646623,-0.4726095972773438,-1.7546936487599616,Entertainment,13,3,0
520,Artist,0.14451538282554863,0.6435961784483173,-0.4676029321145894,Healthcare,1,5,0
521,Artist,-0.27790592956151466,1.1191080881846935,-0.0743252131396146,Entertainment,1,3,0
522,Artist,-1.4043627625936834,-1.164152182789588,0.3189525058353602,Engineer,1,1,0
523,Doctor,-1.0171432262388753,0.20374384283233396,-1.7546936487599616,Healthcare,8,2,0
524,Artist,1.728595304277036,1.234794380970619,0.42621006555580787,Doctor,1,5,0
525,Artist,-0.17230060146474882,1.6476728894061827,-1.7546936487599616,Healthcare,8,6,0
526,Artist,0.6021384712448672,0.5250946561265714,0.28319998592854434,Healthcare,15,5,0
527,Artist,0.320524262986825,1.5246539057362598,0.8194877845307827,Healthcare,0,3,0
528,Doctor,1.6933935282447807,0.04729128048894601,-1.0753957705304595,Artist,9,6,0
529,Doctor,-1.2635556584646623,0.8651263723871835,-1.218405850157723,Doctor,0,3,0
530,Doctor,-0.03149349733572773,0.11383108556426891,1.4630331428534689,Artist,2,2,0
531,Artist,-0.066695273367983,-0.12618359997800768,-0.25308781267369407,Artist,0,7,0
532,Doctor,1.5525864241157596,0.9156040926689879,0.5334676252762556,Doctor,14,5,0
533,Artist,-1.3339592105291729,1.12764107073125,-0.21733529276687819,Engineer,3,2,0
534,Artist,0.6725420233093777,1.334396765478252,0.28319998592854434,Doctor,1,6,0
535,Artist,1.341375767922228,-0.7181456244673924,0.7837352646239668,Artist,0,1,0
536,Artist,-0.9467396741743649,-0.339639104550567,-1.218405850157723,Entertainment,1,2,0
537,Doctor,1.4117793199867386,-0.7811936719789069,-0.6463655316486688,Doctor,1,2,0
538,Doctor,0.28532248695456974,0.9089697532977521,1.4630331428534689,Engineer,9,5,0
539,Doctor,1.482182872051249,-0.8443726603990642,-1.3256634098781708,Artist,4,2,0
540,Artist,1.235770439825462,0.8887393829124374,1.5702907025739166,Artist,1,7,0
541,Doctor,0.25012071092231447,1.1414771600778406,-0.002820173325982817,Executive,0,4,0
542,Artist,-0.8059325700453438,-1.2740988990800033,-0.7536230913691165,Executive,1,2,0
543,Artist,0.25012071092231447,-0.2257641610008671,1.2842705433193893,Artist,1,5,0
544,Artist,-1.5099680906904493,1.301770655741418,-1.0038907307168279,Artist,3,2,0
545,Artist,-0.5595201378195569,-0.4769088237777828,-1.7904461686667774,Entertainment,1,1,0
547,Doctor,1.7637970803092913,1.1820688417571128,1.1412604636921257,Engineer,0,2,0
548,Artist,-0.8411343460775991,0.9907859977147365,1.2127655035057576,Artist,2,1,0
549,Artist,1.6581917522125253,1.664389678742915,-0.39609789230095765,Entertainment,1,7,0
550,Artist,-0.4891165857550463,-0.24695476471622904,1.320023063226205,Homemaker,5,2,0
551,Doctor,-1.1579503303678966,-1.145493103307987,0.4977151053694397,Marketing,0,3,0
552,Artist,1.1301651117286964,-0.46713190259911946,-1.3971684496918026,Doctor,1,7,0
553,Artist,-1.474766314658194,0.829095799025636,0.28319998592854434,Homemaker,1,7,0
554,Artist,-0.6299236898840674,0.6323570837898091,0.390457545648992,Marketing,1,1,0
555,Artist,-1.1579503303678966,1.3407255760626549,0.390457545648992,Healthcare,1,3,0
556,Doctor,1.4117793199867386,-1.1693679956505265,1.71330078220118,Artist,0,4,0
557,Doctor,1.235770439825462,0.15267688846163682,0.42621006555580787,Engineer,0,6,0
558,Doctor,-0.31310770559376994,1.63032321901101,1.6060432224807324,Artist,0,7,0
559,Artist,-1.1227485543356412,1.6577335158869055,-1.6474360890395139,Healthcare,8,5,0
560,Doctor,-1.721178746883981,0.8878227965519377,1.3557755831330212,Artist,0,6,0
561,Artist,0.707743799341633,0.2904485478386501,0.03293234658083308,Artist,1,7,0
562,Artist,-1.1227485543356412,1.28496657246559,-1.3971684496918026,Lawyer,11,6,0
563,Artist,-1.721178746883981,0.7043745835433565,-0.932385690903196,Entertainment,8,1,0
564,Artist,-0.5243183617873016,-1.1268994942807076,-1.7189411288531458,Entertainment,9,5,0
565,Artist,0.0741118307610381,0.6721631200172243,1.749053302107996,Healthcare,15,1,0
566,Doctor,0.17971715885780393,-0.12574713028253165,0.5692201451830715,Healthcare,1,7,0
567,Artist,-1.0523450022711307,1.521424029989737,-1.3256634098781708,Artist,17,5,0
568,Artist,1.7637970803092913,1.3591664206965177,-1.3614159297849868,Engineer,0,3,0
569,Artist,-1.6507751948194704,-0.20001244896778053,1.10550794378531,Healthcare,4,3,0
570,Artist,1.482182872051249,1.7318678936635117,-0.5033554520214053,Engineer,8,1,0
571,Doctor,0.5669366952126119,-0.4480800003915901,0.4977151053694397,Artist,1,6,0
572,Artist,-0.066695273367983,0.03559389265018802,-0.968138210810012,Executive,4,5,0
573,Artist,1.482182872051249,1.5529371420031073,0.3547050257421761,Artist,4,5,0
574,Artist,0.5317349191803566,-1.1245207344403632,-0.7178705714623007,Artist,1,3,0
575,Artist,1.482182872051249,-1.085936813360281,-1.0038907307168279,Artist,1,6,0
576,Doctor,-0.5947219138518122,0.8573135648381622,-0.610613011741853,Artist,6,3,0
577,Doctor,-1.1931521064001518,0.7018430593095953,1.677548262294364,Engineer,8,5,0
578,Doctor,-0.9467396741743649,1.1344281744959026,1.1770129835989416,Artist,8,3,0
579,Artist,-0.41871303369053575,0.776457553751225,1.3557755831330212,Healthcare,4,4,0
580,Doctor,1.200568663793207,0.5379923356278885,0.06868486648764897,Lawyer,4,5,0
581,Artist,1.4117793199867386,0.5547745954189424,-1.7904461686667774,Marketing,5,1,0
582,Artist,-0.5595201378195569,0.012548292729052902,0.5692201451830715,Artist,9,4,0
583,Artist,-1.2635556584646623,0.7309774114826213,0.390457545648992,Entertainment,12,5,0
584,Artist,0.7781473514061436,1.4565646332419968,0.17594242620809664,Doctor,6,2,0
585,Artist,-1.3691609865614283,0.048055102456029085,1.2127655035057576,Marketing,15,7,0
586,Doctor,0.0037082786965275416,-1.2462739559934055,1.677548262294364,Artist,5,4,0
587,Artist,-1.4043627625936834,1.258189156648135,0.8552403044375986,Executive,10,2,0
588,Artist,0.14451538282554863,-0.5204903228710658,-1.7546936487599616,Lawyer,16,3,0
589,Artist,0.4965331431481014,-1.2647802710815899,-0.932385690903196,Healthcare,12,5,0
590,Artist,-0.10189704940023828,0.8271971558503152,-1.3256634098781708,Healthcare,11,5,0
591,Doctor,-0.2427041535292594,0.8580992102900191,0.03293234658083308,Artist,15,3,0
592,Artist,0.8485509034706541,-0.18157160433391767,-0.7178705714623007,Entertainment,7,5,0
593,Doctor,0.9189544555351646,1.4796320566479058,-1.2541583700645391,Executive,10,7,0
594,Artist,0.0037082786965275416,-0.5854806605274487,-0.36034537239414177,Doctor,15,1,0
595,Artist,1.6581917522125253,1.6183203023854187,0.9267453442512303,Engineer,8,5,0
596,Artist,0.10931360679329337,-0.8797921761869453,1.320023063226205,Executive,14,3,0
597,Artist,-1.1931521064001518,-1.1343194791038003,-0.002820173325982817,Entertainment,5,7,0
598,Doctor,1.482182872051249,-0.27796593657980195,-0.39609789230095765,Entertainment,15,7,0
599,Doctor,-0.9467396741743649,-1.0018945734963685,-0.7893756112759325,Entertainment,7,3,0
600,Doctor,0.4613313671158461,-0.8472097134196586,1.2842705433193893,Healthcare,8,1,0
601,Doctor,-0.27790592956151466,-0.7430680440790745,1.2127655035057576,Doctor,16,1,0
603,Artist,0.7781473514061436,0.9469426168041679,-0.6821180515554848,Artist,7,7,0
604,Artist,1.482182872051249,-0.8924934443252981,0.9624978641580463,Lawyer,17,6,0
605,Artist,1.5877882001480148,-0.553247373516543,0.6049726650898873,Executive,7,6,0
606,Artist,-1.615573418787215,0.9874688280291186,-0.7178705714623007,Healthcare,13,3,0
607,Artist,-1.1931521064001518,-0.24431412305859898,0.747982744717151,Artist,8,7,0
608,Artist,1.6581917522125253,0.7603518219881591,0.21169494611491255,Executive,2,1,0
609,Doctor,-1.2987574344969177,0.16203916342959798,0.9267453442512303,Artist,9,2,0
610,Artist,-0.9115378981421096,-0.8043483893239111,1.1412604636921257,Doctor,0,7,0
611,Doctor,1.5877882001480148,-0.44812364736113774,-1.218405850157723,Artist,5,7,0
612,Artist,-1.474766314658194,-0.7788367356233362,-1.3971684496918026,Artist,0,6,0
613,Artist,0.8837526795029094,-0.20217297396038694,-0.5391079719282212,Lawyer,0,5,0
614,Artist,0.10931360679329337,-0.36377587871039224,1.0697554238784939,Healthcare,9,2,0
615,Doctor,-0.3483094816260252,0.5240471288574289,-1.0038907307168279,Engineer,1,6,0
616,Doctor,0.8133491274383988,-0.19113029066484302,0.6764777049035191,Healthcare,8,6,0
